unique_word,count,stem,syllables,length,weights
ignaz,3,5.0,0.0,5.0,0.9923366625130914
‘cant,3,5.0,0.0,5.0,0.9923366625130914
incessantly,3,11.0,10.0,11.0,0.9923366625130914
shuffles,3,6.0,6.0,8.0,0.9923366625130914
clever’,3,7.0,0.0,7.0,0.9923366625130914
yowls,3,4.0,0.0,5.0,0.9923366625130914
offended’,3,9.0,0.0,9.0,0.9923366625130914
kyles,3,4.0,4.0,5.0,0.9923366625130914
flaky,3,5.0,5.0,5.0,0.9923366625130914
scrambles,3,7.0,9.0,9.0,0.9923366625130914
sieves,3,4.0,4.0,6.0,0.9923366625130914
couches,3,5.0,5.0,7.0,0.9923366625130914
juicier,3,7.0,6.0,7.0,0.9923366625130914
crystalliser,3,10.0,0.0,12.0,0.9923366625130914
grayer,3,6.0,4.0,6.0,0.9923366625130914
knocking’,3,9.0,0.0,9.0,0.9923366625130914
precarious,3,7.0,9.0,10.0,0.9923366625130914
sylvia,3,6.0,6.0,6.0,0.9923366625130914
rupa,3,4.0,0.0,4.0,0.9923366625130914
oir,3,3.0,0.0,3.0,0.9923366625130914
keck,3,4.0,3.0,4.0,0.9923366625130914
‘found,3,6.0,0.0,6.0,0.9923366625130914
snewsballthe,3,11.0,0.0,12.0,0.9923366625130914
yam,3,3.0,3.0,3.0,0.9923366625130914
case’,3,5.0,0.0,5.0,0.9923366625130914
gratia,3,6.0,0.0,6.0,0.9923366625130914
lonc,3,4.0,0.0,4.0,0.9923366625130914
swallow’,3,8.0,0.0,8.0,0.9923366625130914
disrespect,3,10.0,10.0,10.0,0.9923366625130914
pianos,3,5.0,6.0,6.0,0.9923366625130914
mathmagic,3,7.0,0.0,9.0,0.9923366625130914
jimi,3,4.0,4.0,4.0,0.9923366625130914
hendrix,3,7.0,8.0,7.0,0.9923366625130914
question’,3,9.0,0.0,9.0,0.9923366625130914
violinists,3,9.0,10.0,10.0,0.9923366625130914
neighbors’,3,10.0,0.0,10.0,0.9923366625130914
kolletschka,3,11.0,0.0,11.0,0.9923366625130914
toomeet,3,7.0,0.0,7.0,0.9923366625130914
midwives,3,6.0,7.0,8.0,0.9923366625130914
eww,3,3.0,0.0,3.0,0.9923366625130914
autopsy,3,7.0,6.0,7.0,0.9923366625130914
fairytales,3,8.0,8.0,10.0,0.9923366625130914
missy,3,5.0,4.0,5.0,0.9923366625130914
antennas,3,7.0,7.0,8.0,0.9923366625130914
idiotic,3,5.0,7.0,7.0,0.9923366625130914
elegantly,3,9.0,9.0,9.0,0.9923366625130914
hotdogs,3,6.0,7.0,7.0,0.9923366625130914
shih,3,4.0,2.0,4.0,0.9923366625130914
nutcracker,3,8.0,8.0,10.0,0.9923366625130914
undetected,3,8.0,10.0,10.0,0.9923366625130914
dalmatians,3,9.0,9.0,10.0,0.9923366625130914
aunt’s,3,5.0,0.0,6.0,0.9923366625130914
overly,3,6.0,5.0,6.0,0.9923366625130914
mallets,3,6.0,0.0,7.0,0.9923366625130914
athleticism,3,8.0,10.0,11.0,0.9923366625130914
likes’,3,6.0,0.0,6.0,0.9923366625130914
tobeggaw,3,8.0,0.0,8.0,0.9923366625130914
balanchine,3,9.0,8.0,10.0,0.9923366625130914
omnivore,3,7.0,0.0,8.0,0.9923366625130914
jimmy’s,3,6.0,0.0,7.0,0.9923366625130914
hannah’s,3,7.0,0.0,8.0,0.9923366625130914
‘somebody,3,9.0,0.0,9.0,0.9923366625130914
turnout,3,7.0,5.0,7.0,0.9923366625130914
haiyuan,3,7.0,0.0,7.0,0.9923366625130914
departs,3,6.0,7.0,7.0,0.9923366625130914
‘pray,3,5.0,0.0,5.0,0.9923366625130914
overcomes,3,7.0,7.0,9.0,0.9923366625130914
custody,3,7.0,7.0,7.0,0.9923366625130914
edmontia,3,8.0,0.0,8.0,0.9923366625130914
corporation,3,6.0,9.0,11.0,0.9923366625130914
handbag,3,7.0,7.0,7.0,0.9923366625130914
‘leave,3,5.0,0.0,6.0,0.9923366625130914
choreographers,3,11.0,11.0,14.0,0.9923366625130914
opinion’,3,8.0,0.0,8.0,0.9923366625130914
gemstone,3,7.0,7.0,8.0,0.9923366625130914
rude’,3,5.0,0.0,5.0,0.9923366625130914
watch’,3,6.0,0.0,6.0,0.9923366625130914
answer’,3,7.0,0.0,7.0,0.9923366625130914
‘than,3,5.0,0.0,5.0,0.9923366625130914
roughened,3,7.0,0.0,9.0,0.9923366625130914
verse’,3,6.0,0.0,6.0,0.9923366625130914
saying’,3,7.0,0.0,7.0,0.9923366625130914
leaftailed,3,8.0,0.0,10.0,0.9923366625130914
scaling,3,5.0,6.0,7.0,0.9923366625130914
themes,3,5.0,4.0,6.0,0.9923366625130914
listlessly,3,10.0,9.0,10.0,0.9923366625130914
jerboa,3,6.0,0.0,6.0,0.9923366625130914
ordinarily,3,10.0,10.0,10.0,0.9923366625130914
draw’,3,5.0,0.0,5.0,0.9923366625130914
becquerel,3,9.0,0.0,9.0,0.9923366625130914
pierres,3,5.0,0.0,7.0,0.9923366625130914
brenda,3,6.0,6.0,6.0,0.9923366625130914
muchness,3,4.0,0.0,8.0,0.9923366625130914
cuhapter,3,6.0,0.0,8.0,0.9923366625130914
salons,3,5.0,6.0,6.0,0.9923366625130914
366,3,3.0,0.0,3.0,0.9923366625130914
azores,3,4.0,5.0,6.0,0.9923366625130914
halve,3,4.0,3.0,5.0,0.9923366625130914
madagascan,3,10.0,0.0,10.0,0.9923366625130914
ligaments,3,8.0,9.0,9.0,0.9923366625130914
cooperate,3,6.0,7.0,9.0,0.9923366625130914
starling’s,3,9.0,0.0,10.0,0.9923366625130914
catalogue,3,8.0,7.0,9.0,0.9923366625130914
blownup,3,7.0,0.0,7.0,0.9923366625130914
dreidemy,3,8.0,0.0,8.0,0.9923366625130914
efore,3,4.0,0.0,5.0,0.9923366625130914
catholics,3,6.0,7.0,9.0,0.9923366625130914
6300,3,4.0,0.0,4.0,0.9923366625130914
prominences,3,6.0,11.0,11.0,0.9923366625130914
daycare,3,6.0,5.0,7.0,0.9923366625130914
untreated,3,7.0,8.0,9.0,0.9923366625130914
upgraded,3,6.0,8.0,8.0,0.9923366625130914
angel’,3,6.0,0.0,6.0,0.9923366625130914
distractedly,3,12.0,0.0,12.0,0.9923366625130914
sculpting,3,6.0,8.0,9.0,0.9923366625130914
beater,3,6.0,4.0,6.0,0.9923366625130914
amargasaurus,3,11.0,0.0,12.0,0.9923366625130914
banister,3,6.0,7.0,8.0,0.9923366625130914
eases,3,3.0,4.0,5.0,0.9923366625130914
cochineal,3,6.0,0.0,9.0,0.9923366625130914
504,3,3.0,0.0,3.0,0.9923366625130914
safewhat,3,8.0,0.0,8.0,0.9923366625130914
attachment,3,6.0,8.0,10.0,0.9923366625130914
halting,3,4.0,6.0,7.0,0.9923366625130914
2159,3,4.0,0.0,4.0,0.9923366625130914
2732,3,4.0,0.0,4.0,0.9923366625130914
droves,3,5.0,5.0,6.0,0.9923366625130914
oon,3,3.0,0.0,3.0,0.9923366625130914
halters,3,6.0,6.0,7.0,0.9923366625130914
lightest,3,8.0,6.0,8.0,0.9923366625130914
vicarage,3,7.0,0.0,8.0,0.9923366625130914
greenwich,3,9.0,6.0,9.0,0.9923366625130914
vie,3,3.0,2.0,3.0,0.9923366625130914
flatly,3,6.0,6.0,6.0,0.9923366625130914
supersaurus,3,10.0,0.0,11.0,0.9923366625130914
ensures,3,5.0,6.0,7.0,0.9923366625130914
beauty’s,3,7.0,0.0,8.0,0.9923366625130914
aking,3,3.0,0.0,5.0,0.9923366625130914
carthorse,3,8.0,0.0,9.0,0.9923366625130914
highbred,3,6.0,0.0,8.0,0.9923366625130914
blemish,3,7.0,6.0,7.0,0.9923366625130914
5o,3,2.0,0.0,2.0,0.9923366625130914
yutyrannus,3,9.0,0.0,10.0,0.9923366625130914
whacks,3,5.0,4.0,6.0,0.9923366625130914
redbrown,3,8.0,0.0,8.0,0.9923366625130914
spot—a,3,6.0,0.0,6.0,0.9923366625130914
immortalized,3,6.0,10.0,12.0,0.9923366625130914
belched,3,5.0,5.0,7.0,0.9923366625130914
bettys,3,5.0,0.0,6.0,0.9923366625130914
itmeet,3,6.0,0.0,6.0,0.9923366625130914
waterline,3,8.0,0.0,9.0,0.9923366625130914
ele,3,3.0,0.0,3.0,0.9923366625130914
simultaneous,3,8.0,11.0,12.0,0.9923366625130914
electrochemistry,3,16.0,0.0,16.0,0.9923366625130914
shortterm,3,9.0,7.0,9.0,0.9923366625130914
loveable,3,7.0,0.0,8.0,0.9923366625130914
deliciouslooking,3,13.0,0.0,16.0,0.9923366625130914
collider,3,6.0,6.0,8.0,0.9923366625130914
1516,3,4.0,0.0,4.0,0.9923366625130914
interlocking,3,9.0,9.0,12.0,0.9923366625130914
decimals,3,5.0,8.0,8.0,0.9923366625130914
person’,3,7.0,0.0,7.0,0.9923366625130914
nuclei,3,6.0,6.0,6.0,0.9923366625130914
albertonykus,3,11.0,0.0,12.0,0.9923366625130914
poot,3,4.0,0.0,4.0,0.9923366625130914
‘dead,3,5.0,0.0,5.0,0.9923366625130914
producer,3,6.0,7.0,8.0,0.9923366625130914
pointless,3,9.0,7.0,9.0,0.9923366625130914
kilos,3,4.0,5.0,5.0,0.9923366625130914
trying’,3,7.0,0.0,7.0,0.9923366625130914
onyx,3,4.0,5.0,4.0,0.9923366625130914
eaglet,3,6.0,0.0,6.0,0.9923366625130914
multiples,3,7.0,9.0,9.0,0.9923366625130914
familiarly,3,10.0,0.0,10.0,0.9923366625130914
40°,3,3.0,0.0,3.0,0.9923366625130914
180°,3,4.0,0.0,4.0,0.9923366625130914
corks,3,4.0,5.0,5.0,0.9923366625130914
rapsir,3,6.0,0.0,6.0,0.9923366625130914
cuapterr,3,8.0,0.0,8.0,0.9923366625130914
amoeba,3,6.0,5.0,6.0,0.9923366625130914
wildernesses,3,6.0,0.0,12.0,0.9923366625130914
painless,3,8.0,6.0,8.0,0.9923366625130914
plops,3,4.0,0.0,5.0,0.9923366625130914
confidant,3,6.0,9.0,9.0,0.9923366625130914
sciurumimus,3,10.0,0.0,11.0,0.9923366625130914
pssst,3,5.0,0.0,5.0,0.9923366625130914
trifling,3,5.0,7.0,8.0,0.9923366625130914
allison’s,3,8.0,0.0,9.0,0.9923366625130914
cottonwood,3,10.0,8.0,10.0,0.9923366625130914
nent,3,4.0,0.0,4.0,0.9923366625130914
informative,3,6.0,10.0,11.0,0.9923366625130914
deedee’,3,7.0,0.0,7.0,0.9923366625130914
ames,3,3.0,3.0,4.0,0.9923366625130914
sharky,3,6.0,0.0,6.0,0.9923366625130914
chomped,3,5.0,0.0,7.0,0.9923366625130914
carrolls,3,6.0,0.0,8.0,0.9923366625130914
cruised,3,5.0,5.0,7.0,0.9923366625130914
carroll,3,6.0,5.0,7.0,0.9923366625130914
spiral’s,3,7.0,0.0,8.0,0.9923366625130914
mystic,3,6.0,6.0,6.0,0.9923366625130914
spike’s,3,6.0,0.0,7.0,0.9923366625130914
‘without,3,8.0,0.0,8.0,0.9923366625130914
bushel,3,6.0,5.0,6.0,0.9923366625130914
hornbills,3,7.0,8.0,9.0,0.9923366625130914
‘drive,3,6.0,0.0,6.0,0.9923366625130914
goldenhaired,3,10.0,0.0,12.0,0.9923366625130914
crucifix,3,8.0,9.0,8.0,0.9923366625130914
geothermal,3,8.0,8.0,10.0,0.9923366625130914
vokser,3,6.0,0.0,6.0,0.9923366625130914
lear,3,4.0,3.0,4.0,0.9923366625130914
carriage’,3,9.0,0.0,9.0,0.9923366625130914
‘indeed,3,5.0,0.0,7.0,0.9923366625130914
mudpots,3,6.0,0.0,7.0,0.9923366625130914
gizzard,3,7.0,5.0,7.0,0.9923366625130914
hollyleaves,3,9.0,0.0,11.0,0.9923366625130914
°0,3,2.0,0.0,2.0,0.9923366625130914
often’,3,6.0,0.0,6.0,0.9923366625130914
cenotes,3,5.0,0.0,7.0,0.9923366625130914
fingerposts,3,10.0,0.0,11.0,0.9923366625130914
‘contrariwise’,3,14.0,0.0,14.0,0.9923366625130914
quarrel’,3,8.0,0.0,8.0,0.9923366625130914
1707,3,4.0,0.0,4.0,0.9923366625130914
salado,3,6.0,0.0,6.0,0.9923366625130914
ojos,3,3.0,0.0,4.0,0.9923366625130914
‘next,3,5.0,0.0,5.0,0.9923366625130914
fiddlesticks,3,11.0,0.0,12.0,0.9923366625130914
fuji,3,4.0,4.0,4.0,0.9923366625130914
stammer,3,7.0,5.0,7.0,0.9923366625130914
lve,3,3.0,0.0,3.0,0.9923366625130914
trackway,3,8.0,0.0,8.0,0.9923366625130914
remark’,3,7.0,0.0,7.0,0.9923366625130914
skvupp,3,6.0,0.0,6.0,0.9923366625130914
345,3,3.0,0.0,3.0,0.9923366625130914
wabe,3,4.0,0.0,4.0,0.9923366625130914
dinostar,3,8.0,0.0,8.0,0.9923366625130914
banquets,3,7.0,8.0,8.0,0.9923366625130914
messier,3,7.0,5.0,7.0,0.9923366625130914
borogoves,3,7.0,0.0,9.0,0.9923366625130914
uncalled,3,5.0,6.0,8.0,0.9923366625130914
raths,3,4.0,0.0,5.0,0.9923366625130914
jabberwock,3,10.0,0.0,10.0,0.9923366625130914
nariel’s,3,7.0,0.0,8.0,0.9923366625130914
4600,3,4.0,0.0,4.0,0.9923366625130914
typhoons,3,7.0,6.0,8.0,0.9923366625130914
rams,3,3.0,4.0,4.0,0.9923366625130914
pretty’,3,7.0,0.0,7.0,0.9923366625130914
nines,3,4.0,4.0,5.0,0.9923366625130914
moats,3,4.0,4.0,5.0,0.9923366625130914
handrail,3,8.0,7.0,8.0,0.9923366625130914
colour’,3,7.0,0.0,7.0,0.9923366625130914
‘arent,3,6.0,0.0,6.0,0.9923366625130914
bandicoot,3,9.0,8.0,9.0,0.9923366625130914
larkspur,3,8.0,7.0,8.0,0.9923366625130914
deal’,3,5.0,0.0,5.0,0.9923366625130914
reshaped,3,6.0,6.0,8.0,0.9923366625130914
tassel,3,6.0,5.0,6.0,0.9923366625130914
streetlights,3,11.0,0.0,12.0,0.9923366625130914
brillig,3,7.0,0.0,7.0,0.9923366625130914
valdivia,3,8.0,8.0,8.0,0.9923366625130914
yiddish,3,7.0,5.0,7.0,0.9923366625130914
might’,3,6.0,0.0,6.0,0.9923366625130914
expect’,3,7.0,0.0,7.0,0.9923366625130914
‘feather,3,8.0,0.0,8.0,0.9923366625130914
further’,3,8.0,0.0,8.0,0.9923366625130914
425,3,3.0,0.0,3.0,0.9923366625130914
happy’,3,6.0,0.0,6.0,0.9923366625130914
obstinacy,3,9.0,9.0,9.0,0.9923366625130914
farthing,3,5.0,6.0,8.0,0.9923366625130914
groucho’s,3,8.0,0.0,9.0,0.9923366625130914
finger’,3,7.0,0.0,7.0,0.9923366625130914
kola,3,4.0,0.0,4.0,0.9923366625130914
superdeep,3,9.0,0.0,9.0,0.9923366625130914
unbirthday,3,10.0,0.0,10.0,0.9923366625130914
debated,3,5.0,7.0,7.0,0.9923366625130914
‘thatll,3,7.0,0.0,7.0,0.9923366625130914
tranquility,3,8.0,11.0,11.0,0.9923366625130914
bladelike,3,8.0,0.0,9.0,0.9923366625130914
ingenuity,3,6.0,9.0,9.0,0.9923366625130914
inal,3,4.0,0.0,4.0,0.9923366625130914
kmph,3,4.0,0.0,4.0,0.9923366625130914
simp,3,4.0,0.0,4.0,0.9923366625130914
concludes,3,7.0,8.0,9.0,0.9923366625130914
orm,3,3.0,0.0,3.0,0.9923366625130914
mars’,3,5.0,0.0,5.0,0.9923366625130914
rei,3,3.0,0.0,3.0,0.9923366625130914
milkman,3,7.0,7.0,7.0,0.9923366625130914
grass’,3,6.0,0.0,6.0,0.9923366625130914
ishii,3,5.0,4.0,5.0,0.9923366625130914
29029,3,5.0,0.0,5.0,0.9923366625130914
rattle’,3,7.0,0.0,7.0,0.9923366625130914
mponeng,3,7.0,0.0,7.0,0.9923366625130914
columbine,3,8.0,8.0,9.0,0.9923366625130914
440,3,3.0,0.0,3.0,0.9923366625130914
matanaka,3,8.0,0.0,8.0,0.9923366625130914
steepsided,3,8.0,0.0,10.0,0.9923366625130914
onits,3,4.0,0.0,5.0,0.9923366625130914
four’,3,5.0,0.0,5.0,0.9923366625130914
halfanhour,3,10.0,0.0,10.0,0.9923366625130914
close’,3,6.0,0.0,6.0,0.9923366625130914
yarlung,3,7.0,0.0,7.0,0.9923366625130914
garnet,3,6.0,6.0,6.0,0.9923366625130914
backwards’,3,10.0,0.0,10.0,0.9923366625130914
craton,3,6.0,6.0,6.0,0.9923366625130914
tsangpo,3,7.0,0.0,7.0,0.9923366625130914
6000°c,3,6.0,0.0,6.0,0.9923366625130914
17000,3,5.0,0.0,5.0,0.9923366625130914
respectively,3,7.0,11.0,12.0,0.9923366625130914
——s,3,2.0,0.0,3.0,0.9923366625130914
slithy,3,6.0,0.0,6.0,0.9923366625130914
huffs,3,4.0,4.0,5.0,0.9923366625130914
epiphytes,3,7.0,0.0,9.0,0.9923366625130914
stapes,3,5.0,0.0,6.0,0.9923366625130914
plea,3,4.0,3.0,4.0,0.9923366625130914
workingwhat,3,11.0,0.0,11.0,0.9923366625130914
evidence’,3,9.0,0.0,9.0,0.9923366625130914
breathe’,3,8.0,0.0,8.0,0.9923366625130914
growing’,3,8.0,0.0,8.0,0.9923366625130914
saltriovenator,3,10.0,0.0,14.0,0.9923366625130914
prompting,3,6.0,8.0,9.0,0.9923366625130914
belch,3,5.0,4.0,5.0,0.9923366625130914
acceptable,3,6.0,10.0,10.0,0.9923366625130914
onewhat,3,7.0,0.0,7.0,0.9923366625130914
merest,3,6.0,6.0,6.0,0.9923366625130914
unicef,3,6.0,7.0,6.0,0.9923366625130914
transmitting,3,8.0,10.0,12.0,0.9923366625130914
toolbox,3,7.0,7.0,7.0,0.9923366625130914
tastants,3,7.0,0.0,8.0,0.9923366625130914
jurybox,3,7.0,0.0,7.0,0.9923366625130914
deg,3,3.0,0.0,3.0,0.9923366625130914
‘until,3,6.0,0.0,6.0,0.9923366625130914
slinks,3,5.0,0.0,6.0,0.9923366625130914
daffodil,3,8.0,7.0,8.0,0.9923366625130914
funnelshaped,3,10.0,0.0,12.0,0.9923366625130914
diminishing,3,8.0,9.0,11.0,0.9923366625130914
hoists,3,5.0,5.0,6.0,0.9923366625130914
tratayenia,3,10.0,0.0,10.0,0.9923366625130914
darrell,3,6.0,5.0,7.0,0.9923366625130914
chomps,3,5.0,0.0,6.0,0.9923366625130914
planetcaptain,3,13.0,0.0,13.0,0.9923366625130914
uglification,3,5.0,0.0,12.0,0.9923366625130914
bobbys,3,5.0,0.0,6.0,0.9923366625130914
dook,3,4.0,0.0,4.0,0.9923366625130914
fabrics,3,6.0,7.0,7.0,0.9923366625130914
deccan,3,6.0,0.0,6.0,0.9923366625130914
brayed,3,4.0,0.0,6.0,0.9923366625130914
capering,3,5.0,0.0,8.0,0.9923366625130914
logster,3,7.0,0.0,7.0,0.9923366625130914
launches,3,6.0,6.0,8.0,0.9923366625130914
awamazing,3,6.0,0.0,9.0,0.9923366625130914
dinn,3,4.0,0.0,4.0,0.9923366625130914
pigboy,3,6.0,0.0,6.0,0.9923366625130914
rocketing,3,6.0,7.0,9.0,0.9923366625130914
‘theyre,3,6.0,0.0,7.0,0.9923366625130914
adventures’,3,11.0,0.0,11.0,0.9923366625130914
vienio,3,6.0,0.0,6.0,0.9923366625130914
tureen,3,6.0,0.0,6.0,0.9923366625130914
beginning’,3,10.0,0.0,10.0,0.9923366625130914
schoolit’s,3,9.0,0.0,10.0,0.9923366625130914
wig’,3,4.0,0.0,4.0,0.9923366625130914
crunches,3,6.0,7.0,8.0,0.9923366625130914
munches,3,5.0,0.0,7.0,0.9923366625130914
outbreaks,3,8.0,7.0,9.0,0.9923366625130914
‘silence’,3,9.0,0.0,9.0,0.9923366625130914
lke,3,3.0,0.0,3.0,0.9923366625130914
photoreceptors,3,13.0,0.0,14.0,0.9923366625130914
cartwheel,3,9.0,7.0,9.0,0.9923366625130914
tangles,3,5.0,7.0,7.0,0.9923366625130914
trespassers,3,8.0,0.0,11.0,0.9923366625130914
pena,3,4.0,4.0,4.0,0.9923366625130914
wellmade,3,7.0,0.0,8.0,0.9923366625130914
directly’,3,9.0,0.0,9.0,0.9923366625130914
catapults,3,8.0,9.0,9.0,0.9923366625130914
rears,3,4.0,4.0,5.0,0.9923366625130914
wendiceratops,3,12.0,0.0,13.0,0.9923366625130914
chessmen,3,8.0,0.0,8.0,0.9923366625130914
40°c,3,4.0,0.0,4.0,0.9923366625130914
peachicks,3,8.0,0.0,9.0,0.9923366625130914
646,3,3.0,0.0,3.0,0.9923366625130914
‘mind,3,5.0,0.0,5.0,0.9923366625130914
heilongjiang,3,12.0,0.0,12.0,0.9923366625130914
rativates,3,5.0,0.0,9.0,0.9923366625130914
insecteating,3,6.0,0.0,12.0,0.9923366625130914
fens,3,3.0,0.0,4.0,0.9923366625130914
lowhanging,3,7.0,0.0,10.0,0.9923366625130914
paraguay,3,8.0,7.0,8.0,0.9923366625130914
pantanal,3,6.0,0.0,8.0,0.9923366625130914
memilia,3,7.0,0.0,7.0,0.9923366625130914
marquel,3,7.0,0.0,7.0,0.9923366625130914
pos,3,2.0,3.0,3.0,0.9923366625130914
bug’s,3,4.0,0.0,5.0,0.9923366625130914
everchanging,3,9.0,0.0,12.0,0.9923366625130914
scour,3,5.0,4.0,5.0,0.9923366625130914
scythe,3,5.0,3.0,6.0,0.9923366625130914
‘nearly,3,7.0,0.0,7.0,0.9923366625130914
heart’sblood,3,12.0,0.0,12.0,0.9923366625130914
treeless,3,8.0,6.0,8.0,0.9923366625130914
auditory,3,8.0,7.0,8.0,0.9923366625130914
gritted,3,4.0,0.0,7.0,0.9923366625130914
trusts,3,5.0,6.0,6.0,0.9923366625130914
flamecoloured,3,11.0,0.0,13.0,0.9923366625130914
smoothness,3,6.0,7.0,10.0,0.9923366625130914
savouriness,3,7.0,0.0,11.0,0.9923366625130914
hijacked,3,6.0,6.0,8.0,0.9923366625130914
foyer,3,5.0,3.0,5.0,0.9923366625130914
asi,3,3.0,0.0,3.0,0.9923366625130914
meanestlooking,3,11.0,0.0,14.0,0.9923366625130914
rkt,3,3.0,0.0,3.0,0.9923366625130914
nightingale’s,3,12.0,0.0,13.0,0.9923366625130914
predictable,3,7.0,11.0,11.0,0.9923366625130914
bane,3,4.0,3.0,4.0,0.9923366625130914
mirandas,3,7.0,0.0,8.0,0.9923366625130914
delectable,3,6.0,10.0,10.0,0.9923366625130914
uncurl,3,6.0,0.0,6.0,0.9923366625130914
narrows,3,6.0,5.0,7.0,0.9923366625130914
publish,3,7.0,6.0,7.0,0.9923366625130914
euro,3,4.0,4.0,4.0,0.9923366625130914
sleety,3,6.0,0.0,6.0,0.9923366625130914
etenui,3,6.0,0.0,6.0,0.9923366625130914
thingsquestion,3,11.0,0.0,14.0,0.9923366625130914
disciplines,3,9.0,9.0,11.0,0.9923366625130914
maul,3,4.0,3.0,4.0,0.9923366625130914
slippy,3,6.0,0.0,6.0,0.9923366625130914
bootshaped,3,8.0,0.0,10.0,0.9923366625130914
italys,3,5.0,0.0,6.0,0.9923366625130914
tiber,3,5.0,4.0,5.0,0.9923366625130914
founders,3,7.0,6.0,8.0,0.9923366625130914
solder,3,6.0,4.0,6.0,0.9923366625130914
consuls,3,6.0,0.0,7.0,0.9923366625130914
silences,3,6.0,8.0,8.0,0.9923366625130914
everthe,3,6.0,0.0,7.0,0.9923366625130914
soldering,3,6.0,6.0,9.0,0.9923366625130914
doodled,3,5.0,0.0,7.0,0.9923366625130914
requiring,3,6.0,8.0,9.0,0.9923366625130914
aaaa,3,4.0,0.0,4.0,0.9923366625130914
eluding,3,4.0,6.0,7.0,0.9923366625130914
equus,3,4.0,0.0,5.0,0.9923366625130914
fafa,3,4.0,0.0,4.0,0.9923366625130914
demolition,3,7.0,9.0,10.0,0.9923366625130914
hornblende,3,9.0,9.0,10.0,0.9923366625130914
others—the,3,9.0,0.0,10.0,0.9923366625130914
‘fa,3,3.0,0.0,3.0,0.9923366625130914
titled,3,4.0,6.0,6.0,0.9923366625130914
ofttimes,3,6.0,0.0,8.0,0.9923366625130914
everybodys,3,9.0,0.0,10.0,0.9923366625130914
smeller,3,7.0,0.0,7.0,0.9923366625130914
drenching,3,6.0,7.0,9.0,0.9923366625130914
wastewater,3,8.0,8.0,10.0,0.9923366625130914
vertebra,3,8.0,7.0,8.0,0.9923366625130914
torpedoshaped,3,11.0,0.0,13.0,0.9923366625130914
clownish,3,8.0,0.0,8.0,0.9923366625130914
mauled,3,4.0,4.0,6.0,0.9923366625130914
brocaded,3,6.0,0.0,8.0,0.9923366625130914
toto’s,3,5.0,0.0,6.0,0.9923366625130914
ectothermic,3,9.0,0.0,11.0,0.9923366625130914
dishevelled,3,8.0,0.0,11.0,0.9923366625130914
eerily,3,6.0,5.0,6.0,0.9923366625130914
pursuer,3,7.0,5.0,7.0,0.9923366625130914
brett,3,5.0,4.0,5.0,0.9923366625130914
hoofprints,3,9.0,0.0,10.0,0.9923366625130914
crisscrossing,3,10.0,10.0,13.0,0.9923366625130914
palaeocene,3,9.0,0.0,10.0,0.9923366625130914
clasps,3,5.0,0.0,6.0,0.9923366625130914
tremblingly,3,11.0,0.0,11.0,0.9923366625130914
cerrejón,3,8.0,0.0,8.0,0.9923366625130914
lifelike,3,7.0,6.0,8.0,0.9923366625130914
rougher,3,7.0,4.0,7.0,0.9923366625130914
implacable,3,6.0,10.0,10.0,0.9923366625130914
slots,3,4.0,5.0,5.0,0.9923366625130914
faa,3,3.0,0.0,3.0,0.9923366625130914
overhunting,3,8.0,0.0,11.0,0.9923366625130914
potencies,3,6.0,0.0,9.0,0.9923366625130914
tier,3,4.0,3.0,4.0,0.9923366625130914
bigness,3,3.0,6.0,7.0,0.9923366625130914
tubelike,3,7.0,0.0,8.0,0.9923366625130914
precipitate,3,8.0,10.0,11.0,0.9923366625130914
snacking,3,5.0,6.0,8.0,0.9923366625130914
charities,3,7.0,7.0,9.0,0.9923366625130914
surfboards,3,9.0,8.0,10.0,0.9923366625130914
814,3,3.0,0.0,3.0,0.9923366625130914
alcove,3,5.0,5.0,6.0,0.9923366625130914
tule,3,4.0,0.0,4.0,0.9923366625130914
stumpy,3,6.0,0.0,6.0,0.9923366625130914
qz,3,2.0,0.0,2.0,0.9923366625130914
interes,3,5.0,0.0,7.0,0.9923366625130914
droid,3,5.0,0.0,5.0,0.9923366625130914
perturbed,3,7.0,6.0,9.0,0.9923366625130914
interlocked,3,9.0,8.0,11.0,0.9923366625130914
prickle,3,6.0,0.0,7.0,0.9923366625130914
lombards,3,7.0,8.0,8.0,0.9923366625130914
inflicting,3,7.0,9.0,10.0,0.9923366625130914
impurities,3,5.0,10.0,10.0,0.9923366625130914
crystalecometer,3,13.0,0.0,15.0,0.9923366625130914
doublecheck,3,11.0,0.0,11.0,0.9923366625130914
chooka,3,6.0,0.0,6.0,0.9923366625130914
stowing,3,4.0,0.0,7.0,0.9923366625130914
ext,3,3.0,0.0,3.0,0.9923366625130914
manifest,3,8.0,8.0,8.0,0.9923366625130914
pupa,3,4.0,5.0,4.0,0.9923366625130914
downloaded,3,8.0,8.0,10.0,0.9923366625130914
clothes’,3,8.0,0.0,8.0,0.9923366625130914
norwegians,3,9.0,9.0,10.0,0.9923366625130914
chris’s,3,6.0,0.0,7.0,0.9923366625130914
comprehension,3,10.0,12.0,13.0,0.9923366625130914
quietude,3,7.0,0.0,8.0,0.9923366625130914
youthe,3,5.0,0.0,6.0,0.9923366625130914
elizas,3,5.0,0.0,6.0,0.9923366625130914
smoldering,3,7.0,8.0,10.0,0.9923366625130914
inaccessible,3,8.0,11.0,12.0,0.9923366625130914
uproariously,3,7.0,0.0,12.0,0.9923366625130914
